Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name,clean_text
20697901,Road Infrastructure,Road Infrastructure,2025-03-25 08:48:00.000000000,Jogupalya,Closed,Road cut by Bwssb,Naveen.G/AE,road infrastructure
20697900,Forest,obstructions Branches / Trees.,2025-03-25 08:44:00.000000000,Jakkasandra,Closed,Resolved,Vinay Kumar.C/DYRFO,obstruction branch tree
20697899,Electrical,Street Light Not Working,2025-03-25 08:44:00.000000000,Kuvempu Nagar,Closed,Resolved,yeahanka JE Electrical/JE,street light working
20697898,Solid Waste (Garbage) Related,Dead animal(s),2025-03-25 08:44:00.000000000,Kodigehalli,Closed,Compainant attended,JHI Ward 8/JHI,dead animal
20697897,Electrical,Street Light Not Working,2025-03-25 08:42:00.000000000,Hemmigepura,Closed,Attended,sangamesh hadaginal/JE,street light working
20697896,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 08:42:00.000000000,Giri Nagar,Closed,Clear,Satish  R/JHI,garbage dump
20697895,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2025-03-25 08:42:00.000000000,Sri Rammandira,Closed,Cleared,Vinay M/JHI,garbage transfer per norm area kept clean
20697894,Road Maintenance(Engg),water stagnation,2025-03-25 08:38:00.000000000,Hoodi,Closed,It will resolve soon,Shaik Moyaddin/AE,water stagnation
20697893,Solid Waste (Garbage) Related,Segregation of waste is not done,2025-03-25 08:36:00.000000000,Sampangiram Nagar,Closed,Today door to Door Collection done,Srinivas/JHI,segregation waste done
20697892,veterinary,"Dog, cat Poor conditions / Breeding license validation",2025-03-25 08:36:00.000000000,Basavanagudi,Closed,"BBMP Rescue protocol doesn't include cats.
We cannot rescue cats",Hanumantha raju/VI,dog cat poor condition breeding license validation
20697891,Electrical,Street Light Not Working,2025-03-25 08:34:00.000000000,Vasanthapura,Closed,Attended,Ramesh/JE,street light working
20697890,Lakes,Lake not maintained properly,2025-03-25 08:33:00.000000000,Basavanapura,Closed,The lake is not handed over to BBMP lakes division,Akshat/AE,lake maintained properly
20697889,Solid Waste (Garbage) Related,Sweeping not done,2025-03-25 08:33:00.000000000,Kodigehalli,Closed,Compainant attended,JHI Ward 8/JHI,sweeping done
20697888,Storm  Water Drain(SWD),Maintenance of SWD,2025-03-25 08:32:00.000000000,Basavanapura,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,maintenance swd
20697887,Road Maintenance(Engg),water leakage on road,2025-03-25 08:29:00.000000000,Someshwara,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,water leakage road
20697886,Road Maintenance(Engg),Road side drains,2025-03-25 08:28:00.000000000,Someshwara,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,road side drain
20697885,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-25 08:26:00.000000000,Kottigepalya,Closed,Resolved,Lakshminarayan G M/JHI,garbage vehicle arrived
20697884,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 08:24:00.000000000,Begur,Non Relevant,Panchayath,BBMP Whatsapp/Customer Support Representative,garbage dump
20697883,Electrical,Street Light Not Working,2025-03-25 08:24:00.000000000,Jnanabharathi Ward,Closed,Attended,sangamesh hadaginal/JE,street light working
20697882,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-25 08:24:00.000000000,Kottigepalya,Closed,Resolved,Lakshminarayan G M/JHI,garbage vehicle arrived
20697881,Forest,obstructions Branches / Trees.,2025-03-25 08:23:00.000000000,Konanakunte,Closed,Close,Harish/DYRFO,obstruction branch tree
20697880,Solid Waste (Garbage) Related,Public dustbins not cleaned,2025-03-25 08:23:00.000000000,Yelachenahalli,Closed,Cleared,Santhos/JHI,public dustbin cleaned
20697879,Electrical,Street Light Not Working,2025-03-25 08:22:00.000000000,Vidyaranyapura,Closed,Resolved,yeahanka JE Electrical/JE,street light working
20697878,Electrical,Street Light Not Working,2025-03-25 08:21:00.000000000,Kempegowda Ward,Closed,Resolved,yeahanka JE Electrical/JE,street light working
20697877,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-25 08:21:00.000000000,Pattabhiram Nagar,Closed,Complaint Cleared,Manjunath A C/JHI,garbage vehicle arrived
20697876,Storm  Water Drain(SWD),Garbage thrown in storm water drain,2025-03-25 08:19:00.000000000,Bagalagunte,Closed,It is already attended,Arun Prasad/AE,garbage thrown storm water drain
20697875,veterinary,Animal birth control/neutering of stray dogs,2025-03-25 08:18:00.000000000,Ramamurthy Nagar,Closed,Complainant is not responding for accurate address,Smt Jahanar Ameer/VI,animal birth controlneutering stray dog
20697874,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-25 08:16:00.000000000,Ramamurthy Nagar,Closed,Clear sir,Chandrakala K/JHI,garbage vehicle arrived
20697873,Electrical,Street Light Not Working,2025-03-25 08:15:00.000000000,Vidyaranyapura,Closed,Resolved,yeahanka JE Electrical/JE,street light working
20697872,Road Maintenance(Engg),Road side drains,2025-03-25 08:14:00.000000000,Jakkur,Closed,Drine de silt,Manthesh/AE,road side drain
20697871,Storm  Water Drain(SWD),Garbage thrown in storm water drain,2025-03-25 08:14:00.000000000,Benniganahalli,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,garbage thrown storm water drain
20697870,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-25 08:12:00.000000000,H.M.T,Closed,This complaint under ward no 40 inform to customer,Tanuja/JHI,garbage vehicle arrived
20697869,Electrical,Street Light Not Working,2025-03-25 08:11:00.000000000,Jnanabharathi Ward,Closed,Attended,sangamesh hadaginal/JE,street light working
20697868,Road Maintenance(Engg),Potholes,2025-03-25 08:09:00.000000000,H.M.T,Non Relevant,Belongs to major road,BBMP Whatsapp/Customer Support Representative,pothole
20697867,Solid Waste (Garbage) Related,Sweeping not done,2025-03-25 08:05:00.000000000,Konanakunte,Closed,Nill,Mohan N/JHI,sweeping done
20697866,Electrical,Street Light Not Working,2025-03-25 08:05:00.000000000,Begur,Closed,Attteded,Ramesh/JE,street light working
20697865,Road Maintenance(Engg),footpath encroachment,2025-03-25 08:04:00.000000000,Chowdeshwari Ward,Registered,1st Assignment Based on Ward Mapping,AE Ward 002/AE,footpath encroachment
20697864,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 08:04:00.000000000,A.Narayanapura,Non Relevant,Others zone Sir,BBMP Whatsapp/Customer Support Representative,garbage dump
20697863,Electrical,Street Light Not Working,2025-03-25 08:03:00.000000000,Doddanekkundi,Closed,Attended,Sachin Malagi/AE,street light working
20697862,Forest,Removal of dead/fallen trees,2025-03-25 08:02:00.000000000,HSR Layout,Closed,Resolved,Harish/DYRFO,removal deadfallen tree
20697861,Electrical,Street Light Not Working,2025-03-25 08:01:00.000000000,Ullalu,Closed,Attended,sangamesh hadaginal/JE,street light working
20697860,Solid Waste (Garbage) Related,Sweeping not done,2025-03-25 07:59:00.000000000,Shanthala Nagar,Closed,Clear,Ramesh s/JHI,sweeping done
20697859,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 07:57:00.000000000,Garudacharpalya,Closed,Clear,Sheshagiri/JHI,garbage dump
20697858,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-25 07:57:00.000000000,Thanisandra,Closed,No,JHI Ward 6/JHI,garbage vehicle arrived
20697857,Forest,obstructions Branches / Trees.,2025-03-25 07:55:00.000000000,Anjanapur,Closed,Resolved,Harish/DYRFO,obstruction branch tree
20697856,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 07:52:00.000000000,Nayandanahalli,Closed,Cleard,Abhinaya M S/JHI,garbage dump
20697855,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-25 07:46:00.000000000,Bellandur,Closed,Cleared,Harish V/JHI,garbage vehicle arrived
20697854,Electrical,Street Light Not Working,2025-03-25 07:43:00.000000000,Basaveshwara Nagar,Closed,Close,Anand/JE,street light working
20697853,Electrical,Street Light Not Working,2025-03-25 07:43:00.000000000,Shettyhalli,Closed,Attended,H S Manjappa/AE,street light working
20697852,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-25 07:41:00.000000000,Bellandur,Closed,Cleared,Harish V/JHI,garbage vehicle arrived
20697851,Solid Waste (Garbage) Related,Sweeping not done,2025-03-25 07:39:00.000000000,Shanthala Nagar,ReOpen,Sweeping not done. Garbage still on the road,Appuraju/AEE,sweeping done
20697850,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-25 07:37:00.000000000,Kumaraswamy Layout,Closed,Clear,Bharath B N /JHI,garbage vehicle arrived
20697849,Solid Waste (Garbage) Related,Sweeping not done,2025-03-25 07:34:00.000000000,Kavalbyrasandra,Closed,Resolved,Dayanandha/JHI,sweeping done
20697848,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 07:30:00.000000000,Attiguppe,Closed,Resolved,Sandeep Kumar K/JHI,garbage dump
20697847,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 07:30:00.000000000,HAL Airport,Closed,Cleared,Ranganatha N/JHI,garbage dump
20697846,Forest,Removal of dead/fallen trees,2025-03-25 07:26:00.000000000,Sunkenahalli,ReOpen,As per citizen unsatisfied.,GOVINDARAJU.V/ACF,removal deadfallen tree
20697845,Electrical,Street Light Not Working,2025-03-25 07:24:00.000000000,Gottigere,Closed,Attended,Ramesh/JE,street light working
20697844,Road Infrastructure,Road Infrastructure,2025-03-25 07:20:00.000000000,Attiguppe,Closed,Please update proper images,Bommegowda /AE,road infrastructure
20697843,Storm  Water Drain(SWD),Garbage thrown in storm water drain,2025-03-25 07:19:00.000000000,Attiguppe,Registered,1st Assignment Based on Ward Mapping,Nandish/AE,garbage thrown storm water drain
20697842,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 07:16:00.000000000,Bapuji Nagar,Closed,Ok madam will send At's on daily basis,Seema R/JHI,garbage dump
20697841,Call Center,others,2025-03-25 07:14:00.000000000,Shanthala Nagar,Registered,Forwarded Task,Bhimesh H /Nodal officer,others
20697840,Electrical,Street Light Not Working,2025-03-25 07:14:00.000000000,Someshwara,Closed,Resolved,yeahanka JE Electrical/JE,street light working
20697839,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 07:13:00.000000000,Kumaraswamy Layout,Closed,Clear,Bharath B N /JHI,garbage dump
20697838,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 07:12:00.000000000,Nandini Layout,Closed,Solve,Suresh.K.N./JHI,garbage dump
20697837,Electrical,Street Light Not Working,2025-03-25 07:11:00.000000000,Jakkur,Closed,Resolved,yeahanka JE Electrical/JE,street light working
20697836,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 07:03:00.000000000,Someshwara,Closed,Resloved,JHI Ward 3/JHI,garbage dump
20697835,Solid Waste (Garbage) Related,Sweeping not done,2025-03-25 07:02:00.000000000,Someshwara,Closed,Resloved,JHI Ward 3/JHI,sweeping done
20697834,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2025-03-25 07:02:00.000000000,Someshwara,Closed,Resloved,JHI Ward 3/JHI,garbage dumping vacant site
20697833,Solid Waste (Garbage) Related,Sweeping not done,2025-03-25 06:58:00.000000000,Garudacharpalya,Closed,Clear,Sheshagiri/JHI,sweeping done
20697832,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2025-03-25 06:56:00.000000000,Someshwara,Closed,Resloved,JHI Ward 3/JHI,garbage dumping vacant site
20697831,Road Maintenance(Engg),Road side drains,2025-03-25 06:54:00.000000000,Someshwara,Closed,This issue has been resolved,AE Ward 003/AE,road side drain
20697830,Solid Waste (Garbage) Related,Garbage nuisance while transporting,2025-03-25 06:53:00.000000000,HBR Layout,Closed,"Attended and cleared 
Sir we have warned the concern contractor not to park any more here if this repeats we will take sevear action against it with penalty.",JHI Ward 24/JHI,garbage nuisance transporting
20697829,Road Infrastructure,Road Infrastructure,2025-03-25 06:49:00.000000000,Kadugodi,Closed,attended,Veeresh Balagnur/AE,road infrastructure
20697828,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-25 06:45:00.000000000,Pattabhiram Nagar,Closed,Complaint Cleared,Manjunath A C/JHI,garbage vehicle arrived
20697827,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 06:44:00.000000000,Kaveripura,Closed,Clear,Dillep R/JHI,garbage dump
20697826,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 06:43:00.000000000,Kuvempu Nagar,Closed,Complainant clear,JHI Ward 11/JHI,garbage dump
20697825,Electrical,Street Light Not Working,2025-03-25 06:41:00.000000000,Gottigere,Closed,Attended,Ramesh/JE,street light working
20697824,Electrical,Street Light Not Working,2025-03-25 06:35:00.000000000,Uttarahalli,Closed,Attended,Ramesh/JE,street light working
20697823,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-25 06:34:00.000000000,Sunkenahalli,Closed,Attended,Suresh/JHI,garbage vehicle arrived
20697822,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-03-25 06:20:00.000000000,Bellandur,Closed,Cleared,Harish V/JHI,garbage vehicle arrived
20697821,Electrical,Park Lights Not Working,2025-03-25 06:12:00.000000000,Begur,Closed,Attended,Ramesh/JE,park light working
20697820,Solid Waste (Garbage) Related,Sweeping not done,2025-03-25 05:59:00.000000000,Bilekahalli,Closed,Complaint cleared,Prakash Y/JHI,sweeping done
20697819,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 05:57:00.000000000,Ramamurthy Nagar,Closed,Clear sir,Chandrakala K/JHI,garbage dump
20697818,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2025-03-25 05:57:00.000000000,Begur,Closed,Cleared,Ramesh/JHI,garbage dumping vacant site
20697817,Road Maintenance(Engg),Debris Removal / Construction Material,2025-03-25 05:56:00.000000000,Kengeri,Closed,Will clear asap debris clearness on going,Nataraja N /AE,debris removal construction material
20697816,Electrical,Street Light Not Working,2025-03-25 05:23:00.000000000,Basavanapura,Closed,Attended,Sachin Malagi/AE,street light working
20697815,Health Dept,Increase in mosquito density,2025-03-25 03:45:00.000000000,Chokkasandra,Closed,Complaint attended,Prem Kumar/SHI,increase mosquito density
20697814,Electrical,Street Light Not Working,2025-03-25 02:06:00.000000000,Jnanabharathi Ward,Closed,Attended,sangamesh hadaginal/JE,street light working
20697813,Solid Waste (Garbage) Related,Sweeping not done,2025-03-25 01:57:00.000000000,Sri Rammandira,Closed,Cleared,Vinay M/JHI,sweeping done
20697812,Solid Waste (Garbage) Related,Sweeping not done,2025-03-25 01:52:00.000000000,Sri Rammandira,Closed,Cleared,Vinay M/JHI,sweeping done
20697811,Electrical,Street Light Not Working,2025-03-25 01:18:00.000000000,Nagarabhavi,Closed,Complaint attended,Jameel/AE,street light working
20697810,Electrical,Street Light Not Working,2025-03-25 12:57:00.000000000,Visvesvarapuram,Closed,ATTENDED,MURTHY/AE,street light working
20697809,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 12:51:00.000000000,Shanthi Nagar,Closed,Resolved,Tippe Swami/JHI,garbage dump
20697808,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 12:36:00.000000000,Sagayapuram,Closed,It's clear sir madam,Nagabushan/JHI,garbage dump
20697807,veterinary,Animal birth control/neutering of stray dogs,2025-03-25 12:36:00.000000000,Jeevanbhima Nagar,Closed,"Complaint attended and found that the dogs were still young, not attained the age of 9 months to operate.This was confirmed by Volunteer & feeder Mala.",Chandrashekar/VI,animal birth controlneutering stray dog
20697806,Solid Waste (Garbage) Related,Garbage dump,2025-03-25 12:33:00.000000000,Sagayapuram,Closed,It's clear sir madam,Nagabushan/JHI,garbage dump
20697805,Electrical,Street Light Not Working,2025-03-24 11:51:00.000000000,Hemmigepura,Closed,Attended,sangamesh hadaginal/JE,street light working
20697804,Solid Waste (Garbage) Related,Garbage dump,2025-03-24 11:51:00.000000000,Pattabhiram Nagar,Closed,Complaint Cleared,Manjunath A C/JHI,garbage dump
20697803,Electrical,Street Light Not Working,2025-03-24 11:48:00.000000000,Vignana Nagar,Closed,Attended,Sachin Malagi/AE,street light working
20697802,Electrical,Street Light Not Working,2025-03-24 11:43:00.000000000,Thanisandra,Closed,Resolved,yeahanka JE Electrical/JE,street light working
20697801,Electrical,Street Light Not Working,2025-03-24 11:28:00.000000000,Marathalli,Closed,Attended,Sachin Malagi/AE,street light working
20697800,Road Maintenance(Engg),Potholes,2025-03-24 11:18:00.000000000,Bellandur,Closed,Spot inspection done necessary action will be taken at the earliest.,Raghu/AE,pothole
20697799,Electrical,Street Light Not Working,2025-03-24 11:16:00.000000000,Jnanabharathi Ward,Closed,Attended,sangamesh hadaginal/JE,street light working
20697798,Road Maintenance(Engg),Road side drains,2025-03-24 11:15:00.000000000,Hampi Nagar,Closed,We will check and clear,AE Ward 133/AE,road side drain
20697797,Electrical,Street Light Not Working,2025-03-24 11:14:00.000000000,S.K.Garden,Closed,Resolved,Sandeep Singh/AE,street light working
20697796,Solid Waste (Garbage) Related,Garbage dump,2025-03-24 11:09:00.000000000,Lakkasandra,Closed,Complaint Closed,Vidya dhar/JHI,garbage dump
20697795,Solid Waste (Garbage) Related,Sweeping not done,2025-03-24 10:59:00.000000000,Rajarajeshwari Nagar,Closed,Resolved,Soumya/JHI,sweeping done
20697794,Revenue Department,"Khata Services (Registration, Transfer, Bifurcation and Amalgamation)",2025-03-24 10:58:00.000000000,Hemmigepura,Closed,"We have all the katha books scaned. Come to the Kengeri ARO office, after noon 3 o clock meet with the concern  Case workers, and create your katha page",Sadanand/ARO,khata service registration transfer bifurcation amalgamation
